window_index,op_mode,is_healthy,reconstruction_error
27215,2,1,0.6554445
27216,0,1,0.63293266
27217,0,1,0.61850226
27218,0,1,0.6194276
27219,1,1,0.59774673
27220,1,0,0.60661566
27221,0,0,0.6624468
27222,1,0,0.66814655
27223,2,0,0.68300575
27224,1,0,0.6920433
27225,1,0,0.69164115
27226,3,0,0.6744899
27227,0,0,0.6632856
27228,0,0,0.6556359
27229,3,0,0.6755426
27230,3,0,0.6693489
27231,0,0,0.688849
27232,2,0,0.6616481
27233,2,0,0.661624
27234,0,0,0.6546813
27235,0,0,0.657265
27236,0,0,0.6460453
27237,1,0,0.6620492
27238,1,0,0.6605175
27239,1,0,0.6628893
27240,0,0,0.64325184
27241,2,0,0.64630884
27242,1,0,0.6545762
27243,0,0,0.6287684
27244,1,0,0.6289802
27245,0,0,0.65140265
27246,3,0,0.6762692
27247,0,0,0.66771173
27248,1,0,0.6865564
27249,1,0,0.69380677
27250,0,0,0.7020446
27251,1,0,0.6250733
27252,1,0,0.621821
27253,3,0,0.6101221
27254,3,0,0.61199844
27255,0,0,0.6010061
27256,0,0,0.6019578
27257,2,0,0.6049046
27258,0,0,0.5918862
27259,1,0,0.56838447
27260,0,0,0.55148673
27261,3,0,0.54823345
27262,1,0,0.55344933
27263,0,0,0.5714341
27264,1,0,0.57099056
27265,3,0,0.5557589
27266,2,0,0.5487078
27267,0,0,0.5394916
27268,1,0,0.528967
27269,0,0,0.5431264
27270,0,0,0.5716641
27271,3,0,0.55367184
27272,3,0,0.5535139
27273,3,0,0.5628088
27274,3,0,0.55721813
27275,1,0,0.5620929
27276,0,0,0.5441971
27277,0,0,0.5550046
27278,1,0,0.55512077
27279,0,0,0.57731104
27280,3,0,0.56621367
27281,2,0,0.57997704
27282,0,0,0.58523417
27283,1,0,0.5776942
27284,0,0,0.5740628
27285,0,0,0.59192383
27286,3,0,0.6102035
27287,2,0,0.62375486
27288,1,0,0.6274446
27289,0,0,0.63059723
27290,0,0,0.699904
27291,0,0,0.6975007
27292,1,0,0.69175446
27293,0,0,0.6795143
27294,0,0,0.6682289
27295,3,0,0.68915784
27296,2,0,0.6953625
27297,3,0,0.69949716
27298,1,0,0.69779694
27299,0,0,0.68808734
27300,1,0,0.6863681
27301,2,0,0.69058377
27302,0,0,0.70605206
27303,0,0,0.70855993
27304,0,0,0.6961535
27305,1,0,0.6816265
27306,2,0,0.67729664
27307,0,0,0.6924715
27308,3,0,0.67748576
27309,1,0,0.6497923
27310,2,0,0.65903205
27311,1,0,0.6523777
27312,2,0,0.64998376
27313,0,0,0.65465397
27314,1,0,0.6531408
27315,0,0,0.64788043
27316,0,0,0.62816024
27317,0,0,0.6357324
27318,0,0,0.64578617
27319,0,0,0.65408367
27320,2,0,0.59369487
27321,0,0,0.57512254
27322,0,0,0.5829716
27323,2,0,0.57766813
27324,1,0,0.58223206
27325,0,0,0.57913715
27326,0,0,0.5794659
27327,3,0,0.56312495
27328,1,0,0.5705677
27329,1,0,0.771369
27330,3,0,0.77245176
27331,1,0,0.79176855
27332,2,0,0.79017323
27333,0,0,0.8001996
27334,1,0,0.8074276
27335,2,0,0.80989355
27336,0,0,0.82210636
27337,3,0,0.8116204
27338,3,0,0.8271372
27339,1,0,0.8325022
27340,0,0,0.8230064
27341,3,0,0.83862734
27342,0,0,0.8635688
27343,2,0,0.8706258
27344,0,0,0.8537968
27345,1,0,1.0576361
27346,1,0,1.071705
27347,1,0,1.0558182
27348,2,0,1.0482702
27349,0,0,1.0630076
27350,1,0,1.071232
27351,1,0,1.0910755
27352,0,0,1.0932717
27353,0,0,1.0978882
27354,3,0,1.112446
27355,0,0,1.1072096
27356,0,0,1.1191278
27357,2,0,1.1299423
27358,3,0,1.1443127
27359,2,0,0.9662682
27360,0,0,0.96042585
27361,3,0,0.9658316
27362,2,0,0.962501
27363,1,0,0.9614813
27364,1,0,0.9632968
27365,0,0,0.9883259
27366,0,0,0.9829529
27367,2,0,0.9816754
27368,1,0,0.98566574
27369,1,0,1.0048289
27370,1,0,1.0146896
27371,1,0,1.0123981
27372,1,0,0.983582
27373,1,0,0.97845644
27374,0,0,0.99210876
27375,0,0,0.7964684
27376,2,0,0.8113368
27377,2,0,0.8191835
27378,2,0,0.8511537
27379,0,0,0.8502513
27380,2,0,0.84035695
27381,0,0,0.8375402
27382,0,0,0.85987645
27383,1,0,0.8811435
27384,0,0,0.89572996
27385,3,0,0.89292204
27386,3,0,0.9087534
27387,2,0,0.91920817
27388,0,0,0.93902
27389,3,0,0.959923
27390,0,0,0.96755344
27391,3,0,0.96809316
27392,3,0,0.9735807
27393,1,0,1.0052654
27394,0,0,1.0453631
27395,0,0,1.0276104
27396,2,0,1.0353376
27397,1,0,1.0472368
27398,0,0,1.0544769
27399,1,0,1.0428604
27400,0,0,1.0496271
27401,3,0,1.0499884
27402,0,0,1.0783366
27403,3,0,1.116521
27404,1,0,1.1224988
27405,0,0,1.1670295
27406,1,0,1.1765951
27407,3,0,1.1884357
27408,0,0,1.2293781
27409,2,0,1.2473602
27410,1,0,1.2947105
27411,3,0,1.3251413
27412,3,0,1.3556128
27413,2,0,1.3620386
27414,1,0,1.3874406
27415,0,0,1.4016207
27416,1,0,1.4070649
27417,0,0,1.4059534
27418,0,0,1.4054652
27419,3,0,1.3948545
27420,0,0,1.4041775
27421,0,0,1.4507362
27422,3,0,1.4663957
27423,0,0,1.4710184
27424,2,0,1.4632645
27425,2,1,0.6827961
27426,0,1,0.6572492
27427,1,1,0.6421424
27428,0,1,0.63634044
27429,1,1,0.6241794
27430,0,1,0.6387106
27431,0,1,0.6372374
27432,0,1,0.66196185
27433,0,1,0.65162253
27434,1,1,0.640544
27435,1,1,0.64027673
27436,3,1,0.6427246
27437,1,1,0.6228913
27438,0,1,0.64067864
27439,0,1,0.6522029
27440,3,1,0.64120626
27441,3,1,0.6305302
27442,3,1,0.613298
27443,1,1,0.5859163
27444,1,1,0.5650887
27445,1,1,0.5661527
27446,1,1,0.5683028
27447,0,1,0.5740337
27448,1,1,0.57472104
27449,1,1,0.5827496
27450,3,1,0.586428
27451,2,1,0.57847106
27452,0,1,0.589699
27453,0,0,0.5883331
27454,0,0,0.58764195
27455,0,0,0.5700548
27456,3,0,0.5776941
27457,3,0,0.5828762
27458,0,0,0.6117639
27459,2,0,0.596749
27460,0,0,0.59765536
27461,1,0,0.6004952
27462,2,0,0.61220986
27463,1,0,0.61265886
27464,1,0,0.60631585
27465,0,0,0.6023073
27466,2,0,0.6010001
27467,1,0,0.62363636
27468,2,0,0.59333885
27469,1,0,0.5776274
27470,2,0,0.60613865
27471,1,0,0.6073691
27472,1,0,0.6091375
27473,1,0,0.6454034
27474,0,0,0.6455786
27475,1,0,0.6339514
27476,0,0,0.6318216
27477,0,0,0.6223657
27478,3,0,0.6621038
27479,1,0,0.6534104
27480,0,0,0.6528305
27481,0,0,0.68918663
27482,0,0,0.68450904
27483,1,0,0.6794895
27484,1,0,0.68400365
27485,0,0,0.6742526
27486,0,0,0.6711634
27487,1,0,0.66159123
27488,0,0,0.64136535
27489,0,0,0.6343701
27490,3,0,0.5978489
27491,0,0,0.60077524
27492,0,0,0.589022
27493,3,0,0.5914258
27494,1,0,0.58915895
27495,0,0,0.5817938
27496,0,0,0.6067667
27497,1,0,0.59286124
27498,2,0,0.619442
27499,0,0,0.60454893
27500,3,0,0.5882085
27501,1,0,0.58964133
27502,0,0,0.58449274
27503,1,0,0.5665052
27504,3,0,0.57274395
27505,1,0,0.5809135
27506,2,0,0.5860807
27507,0,0,0.5885201
27508,3,0,0.56089836
27509,2,0,0.5962633
27510,0,0,0.5936548
27511,1,0,0.5669743
27512,0,0,0.5968951
27513,2,0,0.6263346
27514,0,0,0.63810503
27515,2,0,0.6687856
27516,3,0,0.69504017
27517,3,0,0.68399537
27518,2,0,0.7052212
27519,1,0,0.69198275
27520,0,0,0.6943188
27521,1,0,0.70382327
27522,0,0,0.72084963
27523,0,0,0.7192171
27524,1,0,0.74470073
27525,3,0,0.74819887
27526,1,0,0.7416099
27527,0,0,0.7424007
27528,1,0,0.7215473
27529,0,0,0.7230949
27530,1,0,0.74355835
27531,0,0,0.7525678
27532,1,0,0.76551694
27533,0,0,0.7974957
27534,0,0,0.79457647
27535,0,0,0.8093238
27536,0,0,0.8222511
27537,3,0,0.8301418
27538,0,0,0.83798176
27539,2,0,0.82527477
27540,1,0,0.81825495
27541,1,0,0.8282278
27542,2,0,0.8404607
27543,0,0,0.8131993
27544,0,0,0.8217871
27545,2,0,0.81282
27546,1,0,0.8257511
27547,0,0,0.8401471
27548,2,0,0.83920383
27549,0,0,0.8527547
27550,1,0,0.8739709
27551,0,0,0.87827206
27552,2,0,0.8711348
27553,2,0,0.8885002
27554,0,0,0.88296336
27555,3,0,0.8991433
27556,0,0,0.90260637
27557,3,0,0.9027148
27558,0,0,0.9187592
27559,3,0,0.9360268
27560,0,0,0.9563535
27561,3,0,0.969189
27562,2,0,0.98469144
27563,1,0,1.0070684
27564,1,0,1.0373456
27565,0,0,1.0477002
27566,3,0,1.046777
27567,0,0,1.0669918
27568,0,0,1.0877011
27569,1,0,1.1070552
27570,1,0,1.1192553
27571,0,0,1.137981
27572,0,0,1.1731302
27573,1,0,1.2075686
27574,0,0,1.1983815
27575,3,0,1.2363676
27576,3,0,1.2664752
27577,3,0,1.302552
27578,0,0,1.3125207
27579,0,0,1.3348314
27580,1,0,1.3719531
27581,0,0,1.3794817
27582,3,0,1.4388806
27583,2,0,1.5117475
27584,1,0,1.5212511
27585,2,0,1.5270357
27586,2,0,1.5486472
27587,0,0,1.5782245
27588,1,0,1.6154796
27589,0,1,0.8701121
27590,0,1,0.8438625
27591,0,1,0.84585446
27592,0,1,0.84560525
27593,0,1,0.846574
27594,0,1,0.8633574
27595,0,1,0.8656938
27596,1,1,0.8441528
27597,0,1,0.8287236
27598,1,1,0.8337266
27599,1,1,0.8345956
27600,0,1,0.8370705
27601,0,1,0.8307054
27602,0,1,0.8354407
27603,2,1,0.84752315
27604,0,1,0.8422607
27605,1,1,0.8362289
27606,1,1,0.8482142
27607,1,1,0.8559287
27608,0,1,0.8485507
27609,1,1,0.83946234
27610,0,1,0.76887035
27611,0,1,0.77218825
27612,1,1,0.7546787
27613,1,1,0.72321296
27614,1,1,0.7069013
27615,0,1,0.7205709
27616,0,1,0.6924375
27617,0,1,0.69964725
27618,3,1,0.7019013
27619,2,1,0.6983945
27620,1,1,0.6888495
27621,3,1,0.66435295
27622,1,1,0.6814045
27623,2,1,0.6503105
27624,0,1,0.65571636
27625,2,1,0.63960123
27626,0,1,0.6389311
27627,0,0,0.6645437
27628,0,0,0.6440591
27629,0,0,0.66148
27630,2,0,0.68393874
27631,1,0,0.7103789
27632,0,0,0.7056506
27633,3,0,0.71008617
27634,1,0,0.73778766
27635,1,0,0.73228043
27636,1,0,0.7299963
27637,2,0,0.71628875
27638,0,0,0.71132916
27639,1,0,0.71614593
27640,3,0,0.74978936
27641,0,0,0.7481364
27642,1,0,0.7479503
27643,1,0,0.7455893
27644,1,0,0.74125195
27645,1,0,0.72071624
27646,3,0,0.76410985
27647,1,0,0.79034764
27648,0,0,0.79018074
27649,1,0,0.7925371
27650,1,0,0.8079109
27651,2,0,0.7832907
27652,3,0,0.7641151
27653,2,0,0.788241
27654,0,0,0.76626503
27655,1,0,0.7892978
27656,3,0,0.8012113
27657,0,0,0.76960796
27658,0,0,0.7467793
27659,2,0,0.71490276
27660,0,0,0.7159532
27661,0,0,0.6901176
27662,0,0,0.66248167
27663,2,0,0.64384925
27664,0,0,0.6272265
27665,2,0,0.65085983
27666,0,0,0.6464483
27667,0,0,0.64331365
27668,3,0,0.6344048
27669,0,0,0.6274797
27670,2,0,0.60583943
27671,3,0,0.6258737
27672,0,0,0.6233147
27673,2,0,0.6423154
27674,1,0,0.63826364
27675,2,0,0.638853
27676,3,0,0.6399251
27677,3,0,0.62426716
27678,1,0,0.64864653
27679,1,0,0.6375915
27680,3,0,0.6217154
27681,0,0,0.62480474
27682,0,0,0.65155894
27683,0,0,0.66068256
27684,0,0,0.64647543
27685,1,0,0.62556213
27686,3,0,0.60102326
27687,0,0,0.59824884
27688,0,0,0.59113234
27689,2,0,0.61117
27690,0,0,0.6002842
27691,1,0,0.6013117
27692,0,0,0.62434465
27693,2,0,0.64180887
27694,1,0,0.6277466
27695,3,0,0.60950947
27696,0,0,0.6037858
27697,0,0,0.6214707
27698,0,0,0.62469274
27699,3,0,0.62511855
27700,0,0,0.6185341
27701,2,0,0.608015
27702,0,0,0.60202456
27703,0,0,0.6014967
27704,2,0,0.59728837
27705,0,0,0.60632217
27706,1,0,0.57845056
27707,1,0,0.5868678
27708,0,0,0.5697759
27709,3,0,0.5807697
27710,3,0,0.5743317
27711,1,0,0.5910189
27712,0,0,0.56465966
27713,0,0,0.5499458
27714,0,0,0.56416297
27715,0,0,0.5595011
27716,2,0,0.5694769
27717,1,0,0.56827044
27718,2,0,0.5809254
27719,0,0,0.5765089
27720,3,0,0.58776885
27721,0,0,0.57924074
27722,0,0,0.57932705
27723,1,0,0.57594025
27724,0,0,0.5914811
27725,1,0,0.5939762
27726,3,0,0.61291933
27727,0,0,0.59652704
27728,1,0,0.6123648
27729,0,0,0.6297687
27730,1,0,0.63602316
27731,2,0,0.6495222
27732,1,0,0.65952575
27733,0,0,0.6432605
27734,0,0,0.6653903
27735,3,0,0.6397364
27736,0,0,0.6612316
27737,1,0,0.6574685
27738,1,0,0.6555202
27739,2,0,0.6539795
27740,0,0,0.6690158
27741,3,0,0.6680874
27742,0,0,0.68058854
27743,0,0,0.6905601
27744,0,0,0.67912996
27745,1,0,0.6989879
27746,2,0,0.6824156
27747,3,0,0.6964438
27748,0,0,0.7008877
27749,2,0,0.6914787
27750,0,0,0.6705476
27751,1,0,0.67396754
27752,2,0,0.67959684
27753,1,0,0.6866573
27754,1,0,0.67689604
27755,1,0,0.69325846
27756,0,0,0.68771565
27757,1,0,0.696417
27758,3,0,0.68770754
27759,1,0,0.6859468
27760,2,0,0.71338177
27761,0,0,0.71924895
27762,0,0,0.7214424
27763,3,0,0.73708355
27764,3,0,0.7306305
27765,2,0,0.7704101
27766,0,0,0.7607864
27767,1,0,0.76954144
27768,2,0,0.7852882
27769,1,0,0.77782935
27770,3,0,0.7764389
27771,0,0,0.7920057
27772,1,0,0.82904404
27773,1,0,0.8322719
27774,0,0,0.85520214
27775,1,0,0.86973953
27776,0,0,0.910083
27777,2,0,0.9440954
27778,0,0,0.9376619
27779,3,0,0.95725745
27780,0,0,0.97992194
27781,3,0,1.0119503
27782,1,0,1.0015635
27783,0,0,1.024876
27784,0,0,1.0594559
27785,2,0,1.0638027
27786,2,1,0.86865824
27787,3,1,0.8873849
27788,1,1,0.8899017
27789,0,1,0.8712721
27790,2,1,0.8824113
27791,0,1,0.94653213
27792,2,1,0.90140295
27793,1,1,0.888787
27794,0,1,0.912343
27795,1,1,0.9123787
27796,0,1,0.9210575
27797,3,1,0.9056297
27798,1,1,0.8955295
27799,1,1,0.8828584
27800,0,1,0.8618235
27801,2,1,0.86532485
27802,0,1,0.85162497
27803,0,1,0.8458961
27804,2,1,0.8204584
27805,0,1,0.8421068
27806,0,1,0.8931065
27807,1,1,0.8943006
27808,0,1,0.9091165
27809,3,1,0.9170447
27810,0,1,0.9351125
27811,2,1,0.9374636
27812,2,1,0.9336247
27813,2,1,0.91534513
27814,0,1,0.91638327
27815,0,1,0.91482174
27816,0,1,0.92515415
27817,3,1,0.9007325
27818,2,1,0.8997964
27819,3,1,0.90796065
27820,0,1,0.9031467
27821,0,1,0.8396975
27822,0,1,0.88707757
27823,0,1,0.887876
27824,0,1,0.86355394
27825,1,1,0.863795
27826,0,1,0.84093785
27827,0,1,0.8543269
27828,1,1,0.83855593
27829,1,1,0.8464336
27830,1,1,0.8544541
27831,0,1,0.88123286
27832,0,1,0.8866159
27833,0,1,0.90668976
27834,3,1,0.9338681
27835,1,1,0.9387767
27836,0,1,0.86368406
27837,1,1,0.88573647
27838,3,1,0.884556
27839,0,1,0.87437385
27840,3,1,0.8602612
27841,2,1,0.8503635
27842,0,1,0.8288708
27843,1,1,0.8188418
27844,1,1,0.8213072
27845,1,1,0.8173364
27846,2,0,0.8050565
27847,1,0,0.80473167
27848,1,0,0.80528474
27849,0,0,0.8158765
27850,3,0,0.8284088
27851,0,0,0.83359295
27852,0,0,0.77938104
27853,3,0,0.78483695
27854,1,0,0.7860397
27855,3,0,0.78595436
27856,3,0,0.7856847
27857,0,0,0.79359394
27858,0,0,0.7920788
27859,1,0,0.7917018
27860,0,0,0.78917515
27861,0,0,0.78563315
27862,3,0,0.780629
27863,1,0,0.7695725
27864,1,0,0.7798567
27865,1,0,0.75917006
27866,0,0,0.7717977
27867,3,0,0.75174314
27868,2,0,0.7454375
27869,1,0,0.7297215
27870,0,0,0.71097696
27871,1,0,0.7008883
27872,0,0,0.69762677
27873,1,0,0.69513154
27874,2,0,0.67726415
27875,0,0,0.67710257
27876,0,0,0.68014854
27877,3,0,0.6781118
27878,0,0,0.6734912
27879,0,0,0.67906576
27880,1,0,0.6900475
27881,3,0,0.7520387
27882,1,0,0.7291774
27883,1,0,0.708676
27884,0,0,0.7080953
27885,2,0,0.6948188
27886,2,0,0.7201027
27887,0,0,0.7110874
27888,0,0,0.7250087
27889,1,0,0.706524
27890,3,0,0.7158933
27891,0,0,0.7257763
27892,2,0,0.7376701
27893,1,0,0.75130063
27894,0,0,0.7155208
27895,0,0,0.73216397
27896,0,0,0.7231772
27897,2,0,0.71249986
27898,2,0,0.69210947
27899,2,0,0.67996085
27900,0,0,0.7024759
27901,3,0,0.71911347
27902,1,0,0.7356117
27903,3,0,0.7384494
27904,1,0,0.74862295
27905,1,0,0.7495012
27906,1,0,0.7469252
27907,1,0,0.7486323
27908,2,0,0.75024325
27909,1,0,0.8057398
27910,0,0,0.7998728
27911,1,0,0.7329271
27912,0,0,0.7447931
27913,2,0,0.7610011
27914,1,0,0.7534705
27915,1,0,0.7700394
27916,1,0,0.7667168
27917,3,0,0.77589047
27918,1,0,0.7684178
27919,1,0,0.7584863
27920,0,0,0.76021004
27921,3,0,0.74828154
27922,0,0,0.74015665
27923,0,0,0.7434541
27924,1,0,0.74949664
27925,3,0,0.7510272
27926,2,0,0.7602936
27927,1,0,0.7508222
27928,2,0,0.7465267
27929,1,0,0.764008
27930,0,0,0.764712
27931,0,0,0.76351506
27932,0,0,0.7455745
27933,0,0,0.75745314
27934,1,0,0.7453842
27935,0,0,0.7474962
27936,0,0,0.7683624
27937,0,0,0.76074195
27938,0,0,0.7574629
27939,1,0,0.685141
27940,0,0,0.6910376
27941,0,0,0.6801782
27942,3,0,0.6777368
27943,1,0,0.6604831
27944,1,0,0.6730982
27945,1,0,0.65828085
27946,2,0,0.6273945
27947,1,0,0.6186715
27948,0,0,0.6251523
27949,1,0,0.6169748
27950,0,0,0.60460496
27951,2,0,0.60386264
27952,0,0,0.59933
27953,0,0,0.5800151
27954,0,0,0.5969757
27955,2,0,0.5948025
27956,1,0,0.5910661
27957,2,0,0.60871494
27958,1,0,0.6083275
27959,3,0,0.5844928
27960,2,0,0.58615947
27961,1,0,0.58776766
27962,1,0,0.5928015
27963,3,0,0.577609
27964,0,0,0.5965674
27965,0,0,0.5969196
27966,0,0,0.5934701
27967,2,0,0.6098238
27968,0,0,0.61393106
27969,1,0,0.61871713
27970,1,0,0.6039298
27971,0,0,0.62481475
27972,0,0,0.6426306
27973,3,0,0.6580793
27974,1,0,0.6405064
27975,1,0,0.6520683
27976,0,0,0.6788797
27977,0,0,0.67383605
27978,0,0,0.66282153
27979,1,0,0.6798955
27980,1,0,0.6783784
27981,0,0,0.6796998
27982,0,0,0.7093689
27983,0,0,0.70443296
27984,0,0,0.68308204
27985,1,0,0.6809203
27986,0,0,0.65866584
27987,1,0,0.644886
27988,2,0,0.6534576
27989,1,0,0.6678393
27990,0,0,0.67161673
27991,1,0,0.6759526
27992,3,0,0.67812395
27993,1,0,0.68457174
27994,0,0,0.6723567
27995,0,0,0.6706907
27996,0,0,0.6607691
27997,2,0,0.6439637
27998,0,0,0.6346681
27999,1,0,0.6466814
28000,3,0,0.64662623
28001,1,0,0.65583974
28002,3,0,0.6518571
28003,2,0,0.6520713
28004,1,0,0.6730537
28005,0,0,0.660142
28006,0,0,0.65753263
28007,3,0,0.6556802
28008,3,0,0.65818584
28009,1,0,0.6587249
28010,0,0,0.6739744
28011,0,0,0.6874966
28012,3,0,0.66734624
28013,1,0,0.6729868
28014,2,0,0.6819524
28015,3,0,0.6841411
28016,0,0,0.69742024
28017,1,0,0.68541825
28018,1,0,0.7143496
28019,3,0,0.7348412
28020,1,0,0.72962767
28021,0,0,0.7180822
28022,0,0,0.7215124
28023,1,0,0.73844266
28024,3,0,0.7555046
28025,1,0,0.76855695
28026,2,0,0.7799209
28027,2,0,0.8121632
28028,0,0,0.8352725
28029,1,0,0.83590454
28030,0,0,0.84936893
28031,2,0,0.8429116
28032,1,0,0.831969
28033,0,0,0.830594
28034,0,0,0.82623786
28035,2,0,0.8419905
28036,2,0,0.8767431
28037,3,0,0.9072219
28038,1,0,0.9240473
28039,3,0,0.9238291
28040,2,0,0.92674524
28041,2,0,0.9403835
28042,3,0,0.95641285
28043,0,0,0.9789602
28044,1,0,1.0047659
28045,0,0,1.0186591
28046,1,0,1.0466865
28047,0,0,1.1131136
28048,1,0,1.1234854
28049,0,0,1.1320828
28050,3,0,1.1521223
28051,0,0,1.1758405
28052,0,0,1.1849743
28053,1,0,1.178403
28054,0,0,1.1762182
28055,3,0,1.1879605
28056,0,1,0.6381345
28057,1,1,0.617974
28058,0,1,0.7041353
28059,0,1,0.69664633
28060,2,1,0.70802486
28061,0,1,0.72315216
28062,1,1,0.71330875
28063,3,1,0.6868213
28064,3,1,0.6851097
28065,2,1,0.71513623
28066,1,1,0.69014156
28067,0,1,0.6883898
28068,1,1,0.6908292
28069,3,1,0.68560284
28070,0,1,0.67751396
28071,0,1,0.6545352
28072,0,1,0.64412016
28073,3,1,0.6318861
28074,1,1,0.63126785
28075,1,1,0.6267174
28076,2,1,0.6286842
28077,0,1,0.6597821
28078,3,1,0.6554356
28079,1,1,0.65389335
28080,0,1,0.6649933
28081,3,1,0.6674638
28082,2,1,0.65305
28083,2,1,0.652658
28084,1,1,0.6518546
28085,3,1,0.6633047
28086,2,1,0.6660845
28087,1,1,0.67030555
28088,1,1,0.59198284
28089,1,1,0.58220506
28090,0,1,0.5855095
28091,1,1,0.56801605
28092,1,1,0.6017499
28093,1,1,0.6030808
28094,2,1,0.6069556
28095,0,1,0.586761
28096,0,1,0.5893967
28097,0,1,0.5873343
28098,1,0,0.58759224
28099,1,0,0.59475505
28100,2,0,0.6001805
28101,1,0,0.60298973
28102,2,0,0.61179674
28103,2,0,0.5976713
28104,0,0,0.5865635
28105,1,0,0.55777085
28106,0,0,0.5499021
28107,3,0,0.57071817
28108,3,0,0.56347615
28109,0,0,0.56530035
28110,2,0,0.5584609
28111,0,0,0.5589336
28112,0,0,0.5945243
28113,0,0,0.5768226
28114,2,0,0.5592725
28115,0,0,0.53559226
28116,0,0,0.53438723
28117,0,0,0.5551997
28118,1,0,0.5495035
28119,0,0,0.5385237
28120,0,0,0.50878626
28121,0,0,0.48970947
28122,0,0,0.46564534
28123,1,0,0.4620016
28124,2,0,0.45154753
28125,1,0,0.45846704
28126,1,0,0.4606744
28127,3,0,0.4622282
28128,3,0,0.47170502
28129,0,0,0.47676775
28130,2,0,0.46802425
28131,1,0,0.50003976
28132,0,0,0.50027263
28133,0,0,0.50335634
28134,0,0,0.49312472
28135,0,0,0.48969224
28136,3,0,0.4835507
28137,3,0,0.48641357
28138,2,0,0.48919615
28139,2,0,0.47690642
28140,3,0,0.47762033
28141,0,0,0.49323547
28142,1,0,0.4862887
28143,2,0,0.4790074
28144,0,0,0.5085679
28145,1,0,0.5827197
28146,3,0,0.57027376
28147,0,0,0.5541525
28148,0,0,0.54497486
28149,0,0,0.5446539
28150,3,0,0.56686544
28151,1,0,0.58370405
28152,3,0,0.65493083
28153,2,0,0.71924204
28154,2,0,0.7398326
28155,0,0,0.7455887
28156,2,0,0.7386078
28157,0,0,0.75426114
28158,1,0,0.7533095
28159,0,0,0.75794196
28160,0,0,0.7636422
28161,2,0,0.74660736
28162,3,0,0.7451877
28163,0,0,0.73624897
28164,0,0,0.7312619
28165,1,0,0.72397435
28166,0,0,0.725422
28167,0,0,0.71321243
28168,1,0,0.7198785
28169,0,0,0.7240644
28170,0,0,0.72391456
28171,1,0,0.7015873
28172,1,0,0.6982166
28173,2,0,0.7043981
28174,1,0,0.70536584
28175,2,0,0.63430744
28176,0,0,0.630124
28177,3,0,0.63858485
28178,2,0,0.6426107
28179,3,0,0.6455616
28180,3,0,0.6416969
28181,2,0,0.62572783
28182,0,0,0.5420963
28183,0,0,0.4892854
28184,2,0,0.49423754
28185,2,0,0.49087554
28186,0,0,0.49603018
28187,3,0,0.50156224
28188,0,0,0.4862275
28189,2,0,0.4779601
28190,3,0,0.4650625
28191,0,0,0.4824205
28192,0,0,0.49769422
28193,3,0,0.52269053
28194,1,0,0.54676175
28195,2,0,0.54723275
28196,3,0,0.5591162
28197,0,0,0.56041664
28198,0,0,0.58339614
28199,0,0,0.588553
28200,0,0,0.5888495
28201,0,0,0.60761803
28202,2,0,0.6078244
28203,3,0,0.6096692
28204,0,0,0.61329144
28205,1,0,0.6204868
28206,0,0,0.63502675
28207,0,0,0.64296573
28208,0,0,0.65462524
28209,2,0,0.65696555
28210,0,0,0.6417651
28211,0,0,0.6675006
28212,0,0,0.7024553
28213,0,0,0.7038851
28214,3,0,0.6802539
28215,1,0,0.66768545
28216,0,0,0.6676797
28217,0,0,0.66566503
28218,1,0,0.67708725
28219,0,0,0.7021115
28220,3,0,0.717579
28221,3,0,0.72114027
28222,0,0,0.7164579
28223,2,0,0.7151874
28224,0,0,0.7013673
28225,0,0,0.70716715
28226,0,0,0.7165732
28227,3,0,0.7316461
28228,3,0,0.7164347
28229,0,0,0.7260254
28230,2,0,0.75029415
28231,1,0,0.7628992
28232,0,0,0.7852376
28233,0,0,0.8146471
28234,1,0,0.8178251
28235,1,0,0.85467726
28236,3,0,0.86714727
28237,1,0,0.89090675
28238,0,0,0.8842231
28239,0,0,0.89940214
28240,1,0,0.9216332
28241,1,0,0.91626614
28242,2,0,0.90122586
28243,1,0,0.9077907
28244,1,0,0.9353814
28245,3,0,0.9551382
28246,2,0,0.9750902
28247,0,0,0.9923427
28248,2,0,1.012499
28249,3,0,1.0168208
28250,2,0,1.0152302
28251,0,0,1.0232977
28252,1,0,1.0771018
28253,2,0,1.088615
28254,1,0,1.1069119
28255,0,0,1.164337
28256,0,0,1.2179961
28257,2,0,1.2823905
28258,3,0,1.3054969
28259,0,0,1.3247521
28260,0,0,1.3941563
28261,0,0,1.3881683
28262,1,0,1.3996198
28263,1,0,1.3997629
28264,1,1,0.7951882
28265,1,1,0.7950755
28266,1,1,0.7969518
28267,1,1,0.78445
28268,0,1,0.7650563
28269,0,1,0.78565186
28270,0,1,0.7692926
28271,1,1,0.7503451
28272,3,1,0.7418338
28273,0,1,0.74985623
28274,0,1,0.7640685
28275,0,1,0.7622086
28276,2,1,0.79111624
28277,1,1,0.78760934
28278,2,1,0.7602819
28279,1,1,0.7523538
28280,1,1,0.7309555
28281,3,1,0.71753603
28282,0,1,0.7291034
28283,1,1,0.7543748
28284,0,1,0.7505813
28285,0,1,0.7602224
28286,3,1,0.757457
28287,1,1,0.7739585
28288,2,1,0.7765662
28289,0,1,0.6972978
28290,0,1,0.6320271
28291,1,1,0.62273085
28292,0,1,0.61658806
28293,0,1,0.59790206
28294,2,1,0.59141296
